timestamps,y_pred,y_test,y_true
2014-07-11 12:00:00,0.283763766289,0.323014398986,17668.0
2014-07-11 12:30:00,0.417189061642,0.356700878196,17124.0
2014-07-11 13:00:00,0.516143858433,0.278387011998,17124.0
2014-07-11 13:30:00,0.4980481565,0.278387011998,17489.0
2014-07-11 14:00:00,0.452516078949,0.330932161193,18371.0
2014-07-11 14:30:00,0.442221164703,0.457904275139,18381.0
2014-07-11 15:00:00,0.503907442093,0.459343868268,17898.0
2014-07-11 15:30:00,0.534772932529,0.389811520155,16350.0
2014-07-11 16:00:00,0.494744211435,0.166962503841,14688.0
2014-07-11 16:30:00,0.339339256287,-0.0722978741402,14227.0
2014-07-11 17:00:00,0.13919198513,-0.138663117371,16924.0
2014-07-11 17:30:00,0.0423132814467,0.249595149425,19952.0
2014-07-11 18:00:00,0.290600001812,0.685503948778,22665.0
2014-07-11 18:30:00,0.74899405241,1.07606556458,23465.0
2014-07-11 19:00:00,1.19729864597,1.19123301487,25111.0
2014-07-11 19:30:00,1.32432758808,1.42819004385,23984.0
2014-07-11 20:00:00,1.36041235924,1.26594789825,21701.0
2014-07-11 20:30:00,1.14497351646,0.937288786978,20592.0
2014-07-11 21:00:00,0.829406201839,0.777637909011,22630.0
2014-07-11 21:30:00,0.721206247807,1.07102698863,22854.0
2014-07-11 22:00:00,0.990531921387,1.10327387471,23892.0
2014-07-11 22:30:00,1.09501683712,1.25270364146,24959.0
2014-07-11 23:00:00,1.15959608555,1.40630822829,26039.0
2014-07-11 23:30:00,1.20420110226,1.56178428618,26873.0
2014-07-12 00:00:00,1.23482787609,1.68184635311,25871.0
2014-07-12 00:30:00,1.23736178875,1.53759912162,24874.0
2014-07-12 01:00:00,1.06745564938,1.3940716867,23243.0
2014-07-12 01:30:00,0.890730202198,1.15927404741,21674.0
2014-07-12 02:00:00,0.723616719246,0.933401885531,19221.0
2014-07-12 02:30:00,0.590595066547,0.580269691074,16140.0
2014-07-12 03:00:00,0.38340473175,0.136731048139,13371.0
2014-07-12 03:30:00,0.0737910196185,-0.261892289183,12041.0
2014-07-12 04:00:00,-0.262353569269,-0.453358175292,10301.0
2014-07-12 04:30:00,-0.505021572113,-0.703847379676,6472.0
2014-07-12 05:00:00,-0.74364233017,-1.25506758863,4507.0
2014-07-12 05:30:00,-1.14561283588,-1.53794763841,3682.0
2014-07-12 06:00:00,-1.50013124943,-1.65671407153,3422.0
2014-07-12 06:30:00,-1.71439254284,-1.69414349287,4554.0
2014-07-12 07:00:00,-1.78488850594,-1.53118155071,5347.0
2014-07-12 07:30:00,-1.67539918423,-1.41702181561,6853.0
2014-07-12 08:00:00,-1.45088994503,-1.20021909043,7107.0
2014-07-12 08:30:00,-1.12889897823,-1.16365342497,9463.0
2014-07-12 09:00:00,-0.856643617153,-0.824485283857,11022.0
2014-07-12 09:30:00,-0.532402813435,-0.600052715101,13393.0
2014-07-12 10:00:00,-0.226514875889,-0.2587251843,13567.0
2014-07-12 10:30:00,0.0797544643283,-0.233676263861,15452.0
2014-07-12 11:00:00,0.179371029139,0.0376870408883,15525.0
2014-07-12 11:30:00,0.274086177349,0.0481960707274,17165.0
2014-07-12 12:00:00,0.273636579514,0.284289343825,17263.0
2014-07-12 12:30:00,0.359830081463,0.298397356486,18418.0
2014-07-12 13:00:00,0.39855709672,0.464670362844,18578.0
2014-07-12 13:30:00,0.486327916384,0.487703852902,18762.0
2014-07-12 14:00:00,0.531651318073,0.514192366469,18076.0
2014-07-12 14:30:00,0.547735571861,0.415436277844,18604.0
2014-07-12 15:00:00,0.489390015602,0.491446795037,18580.0
2014-07-12 15:30:00,0.498713463545,0.487991771528,19306.0
2014-07-12 16:00:00,0.513929903507,0.592506232668,18140.0
2014-07-12 16:30:00,0.58080893755,0.424649673868,17455.0
2014-07-12 17:00:00,0.517459452152,0.326037544556,18980.0
2014-07-12 17:30:00,0.418665409088,0.545575496674,21152.0
2014-07-12 18:00:00,0.51771146059,0.858255124215,22483.0
2014-07-12 18:30:00,0.787073016167,1.04986496964,22534.0
2014-07-12 19:00:00,1.02145242691,1.05720689459,22801.0
2014-07-12 19:30:00,1.06238901615,1.09564403113,22117.0
2014-07-12 20:00:00,1.04043221474,0.99717586113,19864.0
2014-07-12 20:30:00,0.956338584423,0.672835529246,19494.0
2014-07-12 21:00:00,0.73972427845,0.619570583486,20607.0
2014-07-12 21:30:00,0.700938999653,0.779797298704,20627.0
2014-07-12 22:00:00,0.863652288914,0.782676484962,21706.0
2014-07-12 22:30:00,0.922649860382,0.938008583542,24243.0
2014-07-12 23:00:00,1.00429069996,1.30323336028,25204.0
2014-07-12 23:30:00,1.23379814625,1.44157825994,25752.0
2014-07-13 00:00:00,1.31966984272,1.52046796339,25792.0
2014-07-13 00:30:00,1.28128230572,1.52622633591,25033.0
2014-07-13 01:00:00,1.19219064713,1.41696121744,23935.0
2014-07-13 01:30:00,1.06843936443,1.25889389192,21440.0
2014-07-13 02:00:00,0.95730638504,0.89971540632,19468.0
2014-07-13 02:30:00,0.733597993851,0.615827641352,16622.0
2014-07-13 03:00:00,0.527554452419,0.20611943694,14485.0
2014-07-13 03:30:00,0.2010230124,-0.101521614652,12974.0
2014-07-13 04:00:00,-0.139048665762,-0.31904413639,11191.0
2014-07-13 04:30:00,-0.43825006485,-0.575723591227,6911.0
2014-07-13 05:00:00,-0.73485738039,-1.19186945029,4410.0
2014-07-13 05:30:00,-1.20966875553,-1.55191169176,3467.0
2014-07-13 06:00:00,-1.61986279488,-1.68766532379,3429.0
2014-07-13 06:30:00,-1.85216498375,-1.69313577768,3599.0
2014-07-13 07:00:00,-1.90601050854,-1.66866269449,3575.0
2014-07-13 07:30:00,-1.83156001568,-1.672117718,4557.0
2014-07-13 08:00:00,-1.69487655163,-1.53074967277,5243.0
2014-07-13 08:30:00,-1.48200714588,-1.43199358414,6588.0
2014-07-13 09:00:00,-1.23757851124,-1.23836830834,8009.0
2014-07-13 09:30:00,-0.960968255997,-1.03380212476,10743.0
2014-07-13 10:00:00,-0.675864040852,-0.64021736339,13524.0
2014-07-13 10:30:00,-0.316477298737,-0.239866514314,16179.0
2014-07-13 11:00:00,0.0844554677606,0.142345461341,14905.0
2014-07-13 11:30:00,0.444600492716,-0.0410587032486,16916.0
2014-07-13 12:00:00,0.400626718998,0.248443474922,17082.0
2014-07-13 12:30:00,0.396411955357,0.272340720857,18606.0
2014-07-13 13:00:00,0.387420415878,0.491734713663,18935.0
2014-07-13 13:30:00,0.488737016916,0.539097327595,20175.0
2014-07-13 14:00:00,0.565976560116,0.717606875547,22219.0
2014-07-13 14:30:00,0.682703435421,1.01185971104,22868.0
2014-07-13 15:00:00,0.882267713547,1.10528930509,20375.0
2014-07-13 15:30:00,0.992394626141,0.74639873812,18489.0
2014-07-13 16:00:00,0.796669781208,0.474891474057,16187.0
2014-07-13 16:30:00,0.552662491798,0.143497135844,14015.0
2014-07-13 17:00:00,0.328252792358,-0.169182491698,14261.0
2014-07-13 17:30:00,0.12177003175,-0.133768500733,20081.0
2014-07-13 18:00:00,0.0781525298953,0.704074700138,21503.0
2014-07-13 18:30:00,0.560024559498,0.908784843031,19850.0
2014-07-13 19:00:00,0.999105215073,0.670820098866,18383.0
2014-07-13 19:30:00,0.972383439541,0.459631786894,17640.0
2014-07-13 20:00:00,0.696817517281,0.352670017436,16225.0
2014-07-13 20:30:00,0.492866039276,0.148967589732,15566.0
2014-07-13 21:00:00,0.32974550128,0.0540984025548,17088.0
2014-07-13 21:30:00,0.253232628107,0.273204476734,16968.0
2014-07-13 22:00:00,0.411219656467,0.255929359191,15271.0
2014-07-13 22:30:00,0.482787072659,0.0116304052598,14141.0
2014-07-13 23:00:00,0.293412268162,-0.151043618277,12851.0
2014-07-13 23:30:00,0.0391816087067,-0.336751131872,13877.0
2014-07-14 00:00:00,-0.236214727163,-0.189048876873,12484.0
2014-07-14 00:30:00,-0.277843534946,-0.389584199693,9037.0
2014-07-14 01:00:00,-0.424081861973,-0.885811951137,7393.0
2014-07-14 01:30:00,-0.835626780987,-1.12248106149,5176.0
2014-07-14 02:00:00,-1.2018238306,-1.44163885811,3479.0
2014-07-14 02:30:00,-1.53263223171,-1.68593781204,2755.0
2014-07-14 03:00:00,-1.78445255756,-1.79016435455,2027.0
2014-07-14 03:30:00,-1.91454219818,-1.89496673432,1769.0
2014-07-14 04:00:00,-1.96006321907,-1.93210823704,2091.0
2014-07-14 04:30:00,-1.93593513966,-1.88575333829,2553.0
2014-07-14 05:00:00,-1.84178495407,-1.81924413575,2853.0
2014-07-14 05:30:00,-1.69672358036,-1.77605634189,4835.0
2014-07-14 06:00:00,-1.54039561749,-1.49072898379,6603.0
2014-07-14 06:30:00,-1.30030727386,-1.23620891865,11230.0
2014-07-14 07:00:00,-0.993951439857,-0.570109178025,13395.0
2014-07-14 07:30:00,-0.469298064709,-0.258437265674,15650.0
2014-07-14 08:00:00,0.0404127277434,0.0661909848354,17601.0
2014-07-14 08:30:00,0.399527966976,0.347055604234,18818.0
2014-07-14 09:00:00,0.590512633324,0.52225408799,18515.0
2014-07-14 09:30:00,0.639179110527,0.478634416192,16972.0
2014-07-14 10:00:00,0.540985047817,0.256505196442,15316.0
2014-07-14 10:30:00,0.343569874763,0.0181085743387,16003.0
2014-07-14 11:00:00,0.159422725439,0.117008622277,14818.0
2014-07-14 11:30:00,0.177085012197,-0.0535831634678,15610.0
2014-07-14 12:00:00,0.150556355715,0.0604326123208,16536.0
2014-07-14 12:30:00,0.198999345303,0.193738936033,16153.0
2014-07-14 13:00:00,0.30482429266,0.138602519206,15548.0
2014-07-14 13:30:00,0.324496626854,0.0515071349232,16500.0
2014-07-14 14:00:00,0.25455725193,0.18855640077,16726.0
2014-07-14 14:30:00,0.271847307682,0.221091205478,16838.0
2014-07-14 15:00:00,0.306361019611,0.237214648518,16550.0
2014-07-14 15:30:00,0.32535687089,0.195754366413,16621.0
2014-07-14 16:00:00,0.299826800823,0.205975477627,15657.0
2014-07-14 16:30:00,0.288731902838,0.0671987000255,15334.0
2014-07-14 17:00:00,0.201018497348,0.0206998419703,17584.0
2014-07-14 17:30:00,0.131574735045,0.344608295915,20903.0
2014-07-14 18:00:00,0.331870287657,0.822409255312,21968.0
2014-07-14 18:30:00,0.778542160988,0.975725923513,26945.0
2014-07-14 19:00:00,1.0438131094,1.69221142364,24416.0
2014-07-14 19:30:00,1.52426970005,1.3281383214,22401.0
2014-07-14 20:00:00,1.28719341755,1.03806030598,23549.0
2014-07-14 20:30:00,0.869316637516,1.20332559715,21498.0
2014-07-14 21:00:00,0.951361358166,0.908065046467,23114.0
2014-07-14 21:30:00,0.863702178001,1.14070329606,23341.0
2014-07-14 22:00:00,1.03506040573,1.17338206008,22141.0
2014-07-14 22:30:00,1.10096001625,1.00063088464,19110.0
2014-07-14 23:00:00,0.927020847797,0.564290207346,16682.0
2014-07-14 23:30:00,0.505372166634,0.214756995711,12631.0
2014-07-15 00:00:00,0.10372313112,-0.368422180702,10089.0
2014-07-15 00:30:00,-0.410440981388,-0.734366754004,8553.0
2014-07-15 01:00:00,-0.844998002052,-0.955488258563,6416.0
2014-07-15 01:30:00,-1.14804887772,-1.26312931015,4694.0
2014-07-15 02:00:00,-1.41144478321,-1.51102724691,3933.0
2014-07-15 02:30:00,-1.62532269955,-1.620580284,2833.0
2014-07-15 03:00:00,-1.74326193333,-1.77893552815,2089.0
2014-07-15 03:30:00,-1.80653440952,-1.88604125692,1896.0
2014-07-15 04:00:00,-1.82368552685,-1.9138254043,2055.0
2014-07-15 04:30:00,-1.78348076344,-1.89093587356,2031.0
2014-07-15 05:00:00,-1.68546926975,-1.89439089707,2449.0
2014-07-15 05:30:00,-1.56468486786,-1.83421590429,4360.0
2014-07-15 06:00:00,-1.42579710484,-1.5591096574,7036.0
2014-07-15 06:30:00,-1.19517147541,-1.17387453618,11730.0
2014-07-15 07:00:00,-0.831232607365,-0.498129521593,14387.0
2014-07-15 07:30:00,-0.237783387303,-0.115629627312,17505.0
2014-07-15 08:00:00,0.330345630646,0.333235510199,19091.0
2014-07-15 08:30:00,0.745713531971,0.561554980402,21057.0
2014-07-15 09:00:00,0.881481468678,0.844578989493,20050.0
2014-07-15 09:30:00,0.898848116398,0.699611961439,18637.0
2014-07-15 10:00:00,0.726005852222,0.496197452361,17555.0
2014-07-15 10:30:00,0.525057375431,0.340433475842,17595.0
2014-07-15 11:00:00,0.424896895885,0.346191848357,16312.0
2014-07-15 11:30:00,0.454902172089,0.161492049952,18232.0
2014-07-15 12:00:00,0.427110075951,0.437893930651,18446.0
2014-07-15 12:30:00,0.55259758234,0.468701223604,18204.0
2014-07-15 13:00:00,0.647687315941,0.433863069891,17607.0
2014-07-15 13:30:00,0.651920616627,0.347919360111,18945.0
2014-07-15 14:00:00,0.576321959496,0.540536920724,22208.0
2014-07-15 14:30:00,0.617407798767,1.0102761586,21574.0
2014-07-15 15:00:00,0.900695621967,0.919005954244,17299.0
2014-07-15 15:30:00,0.974647462368,0.303579891749,15515.0
2014-07-15 16:00:00,0.573113203049,0.0467564775987,13246.0
2014-07-15 16:30:00,0.259424507618,-0.279887203291,12328.0
2014-07-15 17:00:00,0.042597040534,-0.4120418525,15342.0
2014-07-15 17:30:00,-0.0602994821966,0.0218515164732,18730.0
2014-07-15 18:00:00,0.200820416212,0.509585668458,23412.0
2014-07-15 18:30:00,0.699167907238,1.18360317129,26340.0
2014-07-15 19:00:00,1.37749445438,1.60511603936,27167.0
2014-07-15 19:30:00,1.80216288567,1.72417039109,26279.0
2014-07-15 20:00:00,1.72437858582,1.59633452127,23392.0
2014-07-15 20:30:00,1.34077942371,1.18072398503,21571.0
2014-07-15 21:00:00,0.916475117207,0.918574076306,23477.0
2014-07-15 21:30:00,0.812007248402,1.19296052663,22612.0
2014-07-15 22:00:00,1.16338396072,1.068435721,21389.0
2014-07-15 22:30:00,1.18119430542,0.892373481364,19575.0
2014-07-15 23:00:00,0.976491034031,0.631231287828,18165.0
2014-07-15 23:30:00,0.651054501534,0.428248656689,14923.0
2014-07-16 00:00:00,0.342908531427,-0.038467435617,11815.0
2014-07-16 00:30:00,-0.111852787435,-0.48589298,9024.0
2014-07-16 01:00:00,-0.593877017498,-0.887683422204,7363.0
2014-07-16 01:30:00,-1.02764952183,-1.12679984087,5812.0
2014-07-16 02:00:00,-1.33351993561,-1.35008073512,4559.0
2014-07-16 02:30:00,-1.54488646984,-1.53046175414,3673.0
2014-07-16 03:00:00,-1.68239033222,-1.65800970534,2830.0
2014-07-16 03:30:00,-1.75307691097,-1.77936740609,2374.0
2014-07-16 04:00:00,-1.77802240849,-1.84501285275,2556.0
2014-07-16 04:30:00,-1.75778114796,-1.81881225781,2456.0
2014-07-16 05:00:00,-1.67479133606,-1.8332081891,2486.0
2014-07-16 05:30:00,-1.56481039524,-1.82888940971,4451.0
2014-07-16 06:00:00,-1.45141661167,-1.54600935993,6723.0
2014-07-16 06:30:00,-1.23566007614,-1.21893380111,12501.0
2014-07-16 07:00:00,-0.898583948612,-0.387136891375,14763.0
2014-07-16 07:30:00,-0.239824593067,-0.0615009256753,18127.0
2014-07-16 08:00:00,0.377527743578,0.422778202801,20393.0
2014-07-16 08:30:00,0.823711454868,0.748990005751,20753.0
2014-07-16 09:00:00,1.00804555416,0.800815358383,20124.0
2014-07-16 09:30:00,0.903183758259,0.710264950591,19253.0
2014-07-16 10:00:00,0.688134014606,0.584876389086,17981.0
2014-07-16 10:30:00,0.546513020992,0.401760143122,17720.0
2014-07-16 11:00:00,0.471951603889,0.364186762465,16525.0
2014-07-16 11:30:00,0.488330006599,0.192155383592,18153.0
2014-07-16 12:00:00,0.457318395376,0.426521144935,18558.0
2014-07-16 12:30:00,0.563463509083,0.484824666645,17652.0
2014-07-16 13:00:00,0.659279704094,0.35439752919,17292.0
2014-07-16 13:30:00,0.620236337185,0.302572176559,17551.0
2014-07-16 14:00:00,0.536731362343,0.339857638591,17951.0
2014-07-16 14:30:00,0.50143134594,0.397441363736,17909.0
2014-07-16 15:00:00,0.520702660084,0.391395072596,17442.0
2014-07-16 15:30:00,0.53421074152,0.324166073488,16533.0
2014-07-16 16:00:00,0.504549860954,0.193307058095,14776.0
2014-07-16 16:30:00,0.422529965639,-0.0596294546081,13462.0
2014-07-16 17:00:00,0.253295958042,-0.248791991712,16363.0
2014-07-16 17:30:00,0.086443386972,0.168833974908,19310.0
2014-07-16 18:00:00,0.310726255178,0.593082069919,22346.0
2014-07-16 18:30:00,0.751866877079,1.03014254378,24408.0
2014-07-16 19:00:00,1.22763907909,1.3269866469,26225.0
2014-07-16 19:30:00,1.4922837019,1.58856071838,25423.0
2014-07-16 20:00:00,1.56017482281,1.47310534946,23811.0
2014-07-16 20:30:00,1.32063376904,1.24104293712,22028.0
2014-07-16 21:00:00,1.04009735584,0.984363482285,24290.0
2014-07-16 21:30:00,0.890676319599,1.30999944798,24835.0
2014-07-16 22:00:00,1.2086558342,1.3884572735,24269.0
2014-07-16 22:30:00,1.35930478573,1.30697630241,23526.0
2014-07-16 23:00:00,1.25022578239,1.20001453296,21968.0
2014-07-16 23:30:00,1.0553869009,0.975725923513,20137.0
2014-07-17 00:00:00,0.786685407162,0.712136421658,16928.0
2014-07-17 00:30:00,0.494385868311,0.250170986676,12753.0
2014-07-17 01:00:00,0.0887434929609,-0.350859144533,10087.0
2014-07-17 01:30:00,-0.429436087608,-0.734654672629,7881.0
2014-07-17 02:00:00,-0.859113752842,-1.05222891681,6006.0
2014-07-17 02:30:00,-1.19730472565,-1.32215262843,4382.0
2014-07-17 03:00:00,-1.46012663841,-1.55594255252,3676.0
2014-07-17 03:30:00,-1.6580234766,-1.6575778274,3214.0
2014-07-17 04:00:00,-1.75898885727,-1.72408702995,3205.0
2014-07-17 04:30:00,-1.77458381653,-1.72538266376,2849.0
2014-07-17 05:00:00,-1.71146702766,-1.77663217914,2887.0
2014-07-17 05:30:00,-1.61873281002,-1.77116172525,5039.0
2014-07-17 06:00:00,-1.50658035278,-1.46136128397,7132.0
2014-07-17 06:30:00,-1.26238286495,-1.16005444214,12095.0
2014-07-17 07:00:00,-0.893686950207,-0.445584372398,14558.0
2014-07-17 07:30:00,-0.256797641516,-0.0910125848125,17298.0
2014-07-17 08:00:00,0.351497411728,0.303435932436,19124.0
2014-07-17 08:30:00,0.758548915386,0.566305637726,20407.0
2014-07-17 09:00:00,0.89227694273,0.751005436131,19379.0
2014-07-17 09:30:00,0.856373727322,0.603015262507,18867.0
2014-07-17 10:00:00,0.655417203903,0.52930809432,17662.0
2014-07-17 10:30:00,0.525908172131,0.355837122319,17447.0
2014-07-17 11:00:00,0.44857364893,0.324885870053,16579.0
2014-07-17 11:30:00,0.456680655479,0.199929186486,18340.0
2014-07-17 12:00:00,0.437544077635,0.453441536441,18760.0
2014-07-17 12:30:00,0.561404645443,0.513904447844,18457.0
2014-07-17 13:00:00,0.664909362793,0.470284776046,17608.0
2014-07-17 13:30:00,0.667442381382,0.348063319424,18913.0
2014-07-17 14:00:00,0.568961501122,0.535930222712,19122.0
2014-07-17 14:30:00,0.595410764217,0.566017719101,19547.0
2014-07-17 15:00:00,0.637920558453,0.627200427068,17267.0
2014-07-17 15:30:00,0.684455811977,0.298973193737,15916.0
2014-07-17 16:00:00,0.512502133846,0.104484162057,13836.0
2014-07-17 16:30:00,0.325189888477,-0.194951208701,11985.0
2014-07-17 17:00:00,0.117154203355,-0.461419896813,14313.0
2014-07-17 17:30:00,-0.0935947373509,-0.126282616464,17988.0
2014-07-17 18:00:00,0.0380310229957,0.402767858312,21181.0
2014-07-17 18:30:00,0.501610517502,0.862429944289,23539.0
2014-07-17 19:00:00,1.05451023579,1.20188600402,24714.0
2014-07-17 19:30:00,1.42407989502,1.37103819664,25079.0
2014-07-17 20:00:00,1.46677958965,1.42358334583,23032.0
2014-07-17 20:30:00,1.31008660793,1.1288986324,21168.0
2014-07-17 21:00:00,0.970349371433,0.860558473221,25514.0
2014-07-17 21:30:00,0.753977954388,1.48620564693,26286.0
2014-07-17 22:00:00,1.27919793129,1.59734223646,25650.0
2014-07-17 22:30:00,1.52434098721,1.50578411348,24850.0
2014-07-17 23:00:00,1.40649592876,1.39061666319,23869.0
2014-07-17 23:30:00,1.20796465874,1.24939257727,22913.0
2014-07-18 00:00:00,1.02230393887,1.11176747417,20850.0
2014-07-18 00:30:00,0.856754481792,0.81477941173,16734.0
2014-07-18 01:00:00,0.594258248806,0.22224287998,14106.0
2014-07-18 01:30:00,0.118640042841,-0.156082194227,11587.0
2014-07-18 02:00:00,-0.287467390299,-0.518715703333,8951.0
2014-07-18 02:30:00,-0.643189489841,-0.898192452043,7199.0
2014-07-18 03:00:00,-0.988561213017,-1.15040916818,6051.0
2014-07-18 03:30:00,-1.26448023319,-1.31567445935,4693.0
2014-07-18 04:00:00,-1.44964945316,-1.51117120622,4507.0
2014-07-18 04:30:00,-1.58513402939,-1.53794763841,3791.0
2014-07-18 05:00:00,-1.6239913702,-1.64102250642,3586.0
2014-07-18 05:30:00,-1.61819207668,-1.67053416556,4918.0
2014-07-18 06:00:00,-1.56947672367,-1.47878036083,7039.0
2014-07-18 06:30:00,-1.40112197399,-1.17344265824,11262.0
2014-07-18 07:00:00,-1.07581961155,-0.565502480014,13725.0
2014-07-18 07:30:00,-0.484599530697,-0.210930692429,15899.0
2014-07-18 08:00:00,0.133409202099,0.102036853739,17329.0
2014-07-18 08:30:00,0.561371982098,0.307898671135,19757.0
2014-07-18 09:00:00,0.708092153072,0.65743188277,19341.0
2014-07-18 09:30:00,0.796411991119,0.597544808618,17660.0
2014-07-18 10:00:00,0.693426668644,0.355549203693,16532.0
2014-07-18 10:30:00,0.45919573307,0.193163098782,16354.0
2014-07-18 11:00:00,0.306638300419,0.167538341092,16054.0
2014-07-18 11:30:00,0.290736854076,0.124350547233,17326.0
2014-07-18 12:00:00,0.302523434162,0.307466793196,17463.0
2014-07-18 12:30:00,0.414354592562,0.327189219059,17091.0
2014-07-18 13:00:00,0.483547747135,0.273636354673,16668.0
2014-07-18 13:30:00,0.462574243546,0.212741565331,17096.0
2014-07-18 14:00:00,0.388430863619,0.274356151237,17811.0
2014-07-18 14:30:00,0.368215560913,0.377287059935,17980.0
2014-07-18 15:00:00,0.419871211052,0.40161618381,17080.0
2014-07-18 15:30:00,0.463362634182,0.272052802232,15185.0
2014-07-18 16:00:00,0.398578107357,-0.000750095646541,13538.0
2014-07-18 16:30:00,0.195566892624,-0.237851083934,12704.0
2014-07-18 17:00:00,-0.031142462045,-0.357913150863,15019.0
2014-07-18 17:30:00,-0.183332800865,-0.024647341582,18778.0
2014-07-18 18:00:00,-0.0168432090431,0.516495715475,21583.0
2014-07-18 18:30:00,0.4784501791,0.92030158806,23834.0
2014-07-18 19:00:00,1.00307190418,1.24435400132,25123.0
2014-07-18 19:30:00,1.34060871601,1.4299175556,24762.0
2014-07-18 20:00:00,1.40071475506,1.37794824366,22761.0
2014-07-18 20:30:00,1.20785534382,1.08988565861,22227.0
